area_id,area_name,source,calendar_quarter,sex,age_group,population,asfr
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,female,Y045_049,29935.79333785896,0.03867332284454251
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,female,Y050_054,23626.81779584973,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,female,Y055_059,18119.73364369719,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,female,Y060_064,14815.056000355878,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,female,Y065_069,12934.997197886372,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,female,Y070_074,10372.395713312173,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,female,Y075_079,7877.369751621971,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,female,Y080_999,9470.091359022983,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,male,Y000_004,193717.2170976396,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,male,Y005_009,158702.9433837502,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,male,Y010_014,134546.53201615222,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,male,Y015_019,112130.1919038411,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,male,Y020_024,94582.83150934782,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,male,Y025_029,75894.48473595655,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,male,Y030_034,62440.350650491084,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,male,Y035_039,52735.897575419396,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,male,Y040_044,41398.90694680314,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,male,Y045_049,32489.237336858434,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,male,Y050_054,24367.657180599617,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,male,Y055_059,18284.8764783547,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,male,Y060_064,13715.209654424129,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,male,Y065_069,11622.522409720837,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,male,Y070_074,8335.091691644233,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,male,Y075_079,6110.780983035901,
MWI_2_2_demo,Central-East,Census 2018,CY2009Q2,male,Y080_999,7011.585502130186,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,female,Y000_004,199377.0873907275,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,female,Y005_009,166853.20943146467,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,female,Y010_014,146379.92876864623,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,female,Y015_019,120055.88332003205,0.13178109637282784
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,female,Y020_024,101216.91312499132,0.26978433146840164
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,female,Y025_029,80475.37268714285,0.24591944923796408
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,female,Y030_034,68023.14742677266,0.22259992310084034
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,female,Y035_039,56282.2657865908,0.1680604012489956
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,female,Y040_044,41722.82725131454,0.08952187348212369
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,female,Y045_049,30667.4784348388,0.03543782180698329
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,female,Y050_054,24366.489909341894,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,female,Y055_059,18877.067782749746,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,female,Y060_064,15018.815820383787,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,female,Y065_069,13410.337606815392,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,female,Y070_074,10514.563965880285,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,female,Y075_079,8267.745131067393,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,female,Y080_999,9588.830799258521,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,male,Y000_004,199600.70296315567,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,male,Y005_009,161293.66272564817,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,male,Y010_014,141404.1308328681,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,male,Y015_019,116140.15946207035,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,male,Y020_024,97691.88144872716,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,male,Y025_029,78292.62832177787,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,male,Y030_034,64020.7171121158,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,male,Y035_039,54387.3097381359,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,male,Y040_044,43299.93852838305,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,male,Y045_049,33414.32097173356,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,male,Y050_054,25209.717276460713,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,male,Y055_059,18761.064718797406,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,male,Y060_064,13959.00673858724,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,male,Y065_069,11790.329556284447,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,male,Y070_074,8569.203551904915,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,male,Y075_079,6134.637199627105,
MWI_2_2_demo,Central-East,Census 2018,CY2010Q2,male,Y080_999,7198.560408826211,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,female,Y000_004,203818.42288789802,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,female,Y005_009,169535.02562699607,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,female,Y010_014,154018.20015760363,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,female,Y015_019,124237.19153278791,0.13116821949795807
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,female,Y020_024,105181.48212338024,0.26594288111039066
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,female,Y025_029,82574.96090980999,0.24024052418463043
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,female,Y030_034,69978.7231705413,0.214692599962489
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,female,Y035_039,58430.87094786733,0.15844505253215396
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,female,Y040_044,43949.783323318225,0.08409951211385953
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,female,Y045_049,31492.262950517492,0.033259115344072276
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,female,Y050_054,25114.06642273874,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,female,Y055_059,19723.601649639735,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,female,Y060_064,15281.722327876692,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,female,Y065_069,13932.459843420047,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,female,Y070_074,10669.098316762105,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,female,Y075_079,8627.846151678454,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,female,Y080_999,9817.841684092265,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,male,Y000_004,205035.81716412594,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,male,Y005_009,163519.82246595022,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,male,Y010_014,148633.52361489303,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,male,Y015_019,120384.27500886953,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,male,Y020_024,100734.71681078634,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,male,Y025_029,80756.69066207015,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,male,Y030_034,65806.36160406964,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,male,Y035_039,56049.418552294475,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,male,Y040_044,45320.316723114054,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,male,Y045_049,34373.74128316727,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,male,Y050_054,26080.246028885646,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,male,Y055_059,19275.93694697458,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,male,Y060_064,14292.993484126599,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,male,Y065_069,11964.43684645248,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,male,Y070_074,8822.21740534711,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,male,Y075_079,6181.93093572539,
MWI_2_2_demo,Central-East,Census 2018,CY2011Q2,male,Y080_999,7362.449528660807,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,female,Y000_004,208236.43605839406,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,female,Y005_009,171824.512148003,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,female,Y010_014,161894.8700037481,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,female,Y015_019,128750.74562586388,0.12990939304466537
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,female,Y020_024,109250.54319049286,0.2635657532335327
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,female,Y025_029,84798.07855984998,0.23519374383768868
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,female,Y030_034,72133.51633908376,0.2063210977987096
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,female,Y035_039,60544.567557526716,0.15089772194934695
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,female,Y040_044,46132.19020681916,0.0796825206205406
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,female,Y045_049,32499.520126904743,0.03168709678906269
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,female,Y050_054,25889.55988115743,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,female,Y055_059,20601.440722094652,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,female,Y060_064,15644.734505184082,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,female,Y065_069,14501.794619269427,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,female,Y070_074,10831.571788598982,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,female,Y075_079,8982.105630344362,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,female,Y080_999,10132.972901517136,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,male,Y000_004,210317.40993300083,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,male,Y005_009,165220.1485573487,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,male,Y010_014,156157.10218867467,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,male,Y015_019,124967.24781262934,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,male,Y020_024,103807.03948325454,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,male,Y025_029,83139.64897021414,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,male,Y030_034,67853.18604645277,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,male,Y035_039,57801.61849973455,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,male,Y040_044,47343.43233553986,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,male,Y045_049,35457.3299418315,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,male,Y050_054,26932.622245794526,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,male,Y055_059,19851.515413208504,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,male,Y060_064,14691.53270111163,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,male,Y065_069,12214.652162489261,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,male,Y070_074,9041.787140235589,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,male,Y075_079,6288.419882944069,
MWI_2_2_demo,Central-East,Census 2018,CY2012Q2,male,Y080_999,7487.208517821941,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,female,Y000_004,213144.38386367465,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,female,Y005_009,173228.23864817596,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,female,Y010_014,169910.28710451786,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,female,Y015_019,133707.51671833036,0.12087032366899848
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,female,Y020_024,113390.80784313448,0.24376104293923434
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,female,Y025_029,87098.53056429136,0.21578453988993354
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,female,Y030_034,74550.02842777471,0.18916949596995009
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,female,Y035_039,62644.7520590992,0.13859604725396868
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,female,Y040_044,48177.35085451823,0.07274323495353155
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,female,Y045_049,33724.98190339406,0.02878008763143773
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,female,Y050_054,26704.857134735706,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,female,Y055_059,21483.186093043503,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,female,Y060_064,16121.703908909225,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,female,Y065_069,15135.397221582582,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,female,Y070_074,11014.599938290845,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,female,Y075_079,9329.179499297394,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,female,Y080_999,10517.74806106203,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,male,Y000_004,215942.1750589272,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,male,Y005_009,165893.24247684752,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,male,Y010_014,163930.5345658005,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,male,Y015_019,129979.71705115102,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,male,Y020_024,106950.47679128734,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,male,Y025_029,85335.96438920301,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,male,Y030_034,70177.78314890672,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,male,Y035_039,59726.12868133931,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,male,Y040_044,49282.078322739544,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,male,Y045_049,36723.73502935969,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,male,Y050_054,27735.670114413773,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,male,Y055_059,20494.620698651863,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,male,Y060_064,15118.04435181214,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,male,Y065_069,12599.356628589425,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,male,Y070_074,9204.44189104658,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,male,Y075_079,6457.668526203391,
MWI_2_2_demo,Central-East,Census 2018,CY2013Q2,male,Y080_999,7575.817733896916,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,female,Y000_004,211696.3651688792,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,female,Y005_009,181637.49654462739,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,female,Y010_014,177913.75528422202,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,female,Y015_019,139121.88676688948,0.12030143814610543
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,female,Y020_024,117589.44705894886,0.23671961709694153
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,female,Y025_029,89436.02356208453,0.2067936005616476
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,female,Y030_034,77282.57683629061,0.17954279156967473
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,female,Y035_039,64754.966241428534,0.12989687484530207
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,female,Y040_044,50054.308349915744,0.06760551475959871
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,female,Y045_049,35187.68752765907,0.02670264973932199
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,female,Y050_054,27543.426504988587,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,female,Y055_059,22369.25993019051,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,female,Y060_064,16729.459708990835,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,female,Y065_069,15822.241193857015,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,female,Y070_074,11211.985879947726,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,female,Y075_079,9688.4736718017,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,female,Y080_999,10968.400726062986,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,male,Y000_004,213345.56902584725,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,male,Y005_009,175278.44562585943,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,male,Y010_014,171844.95712721618,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,male,Y015_019,135430.58149674727,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,male,Y020_024,110202.42052569332,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,male,Y025_029,87329.40558661056,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,male,Y030_034,72768.6898940713,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,male,Y035_039,61839.98052939879,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,male,Y040_044,51130.507423545,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,male,Y045_049,38202.550706811104,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,male,Y050_054,28468.301449777995,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,male,Y055_059,21223.9789004692,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,male,Y060_064,15560.481267611352,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,male,Y065_069,13130.363657563286,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,male,Y070_074,9295.89994203951,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,male,Y075_079,6707.843111425879,
MWI_2_2_demo,Central-East,Census 2018,CY2014Q2,male,Y080_999,7642.842452471097,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,female,Y000_004,210574.21576776836,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,female,Y005_009,189923.9095519295,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,female,Y010_014,185786.09671513544,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,female,Y015_019,144935.39083189334,0.11762753693125613
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,female,Y020_024,121851.70057908702,0.22674927927914973
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,female,Y025_029,91805.16221750705,0.19679846991663216
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,female,Y030_034,80326.80162805745,0.17024178297167744
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,female,Y035_039,66913.33523771314,0.12276076292374806
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,female,Y040_044,51790.79659007617,0.06432464752928871
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,female,Y045_049,36833.434549508696,0.02548682378268096
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,female,Y050_054,28413.234283832946,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,female,Y055_059,23267.388966012244,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,female,Y060_064,17445.658265842423,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,female,Y065_069,16567.432014411417,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,female,Y070_074,11431.886550917743,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,female,Y075_079,10070.370008686528,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,female,Y080_999,11502.974474260378,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,male,Y000_004,211157.0498954394,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,male,Y005_009,184212.67299340933,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,male,Y010_014,179782.85208086084,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,male,Y015_019,141244.66073997307,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,male,Y020_024,113568.07271426206,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,male,Y025_029,89150.3030502173,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,male,Y030_034,75564.67735564747,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,male,Y035_039,64162.10160236778,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,male,Y040_044,52916.36939011264,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,male,Y045_049,39876.64096672255,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,male,Y050_054,29148.557118472294,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,male,Y055_059,22028.749219387166,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,male,Y060_064,16018.952187272245,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,male,Y065_069,13804.859053165184,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,male,Y070_074,9341.985548883094,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,male,Y075_079,7015.309267986974,
MWI_2_2_demo,Central-East,Census 2018,CY2015Q2,male,Y080_999,7705.942194726674,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,female,Y000_004,209578.53294414206,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,female,Y005_009,198363.35529582287,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,female,Y010_014,193534.0412847767,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,female,Y015_019,150997.0947061967,0.11827580371136363
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,female,Y020_024,126310.31969886085,0.22811901126334164
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,female,Y025_029,94191.71160212738,0.19869756963875068
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,female,Y030_034,83632.46155735337,0.17073460774786078
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,female,Y035_039,69179.64962748231,0.12304393993483052
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,female,Y040_044,53421.96550286021,0.06504389810902211
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,female,Y045_049,38555.67072536951,0.025945174291577593
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,female,Y050_054,29382.37660333267,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,female,Y055_059,24185.983657332454,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,female,Y060_064,18248.546012697578,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,female,Y065_069,17410.142629722952,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,female,Y070_074,11683.019811745504,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,female,Y075_079,10474.823333924527,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,female,Y080_999,12093.833584629887,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,male,Y000_004,209103.2076073181,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,male,Y005_009,193121.7999244384,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,male,Y010_014,187619.21587128512,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,male,Y015_019,147343.10037903985,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,male,Y020_024,117126.41869746623,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,male,Y025_029,90866.04041799881,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,male,Y030_034,78448.27319263748,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,male,Y035_039,66730.41890254931,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,male,Y040_044,54724.470754451395,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,male,Y045_049,41643.85489810418,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,male,Y050_054,29854.201645489018,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,male,Y055_059,22858.366440886835,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,male,Y060_064,16503.890214198203,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,male,Y065_069,14591.520481560035,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,male,Y070_074,9401.703342143985,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,male,Y075_079,7356.276424585446,
MWI_2_2_demo,Central-East,Census 2018,CY2016Q2,male,Y080_999,7767.564513066475,
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,female,Y000_004,208662.57597941693,
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,female,Y005_009,207101.8903778867,
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,female,Y010_014,201102.10256264184,
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,female,Y015_019,157166.84654902853,0.12048521787198688
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,female,Y020_024,131116.98297319064,0.23395155538324638
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,female,Y025_029,96578.71518963466,0.2039536646726321
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,female,Y030_034,87133.4807462043,0.17627820680153047
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,female,Y035_039,71652.60036087674,0.12769836850419916
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,female,Y040_044,54985.99455906637,0.06805012929454075
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,female,Y045_049,40219.99677719923,0.027140183740623377
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,female,Y050_054,30524.89974601417,
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,female,Y055_059,25139.84968684378,
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,female,Y060_064,19087.212264447957,
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,female,Y065_069,18410.39486228673,
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,female,Y070_074,11958.422867166099,
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,female,Y075_079,10903.570215439753,
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,female,Y080_999,12754.16664869494,
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,male,Y000_004,207131.65473970975,
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,male,Y005_009,202229.10432770554,
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,male,Y010_014,195163.7257320144,
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,male,Y015_019,153630.11766885692,
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,male,Y020_024,121000.12779687773,
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,male,Y025_029,92540.17399926434,
MWI_2_2_demo,Central-East,Census 2018,CY2017Q2,male,Y030_034,81283.94579950368,
