area_id,area_name,source,calendar_quarter,sex,age_group,population,asfr
MWI_3_16_demo,Mangochi,Census 2018,CY2015Q2,male,Y030_034,26120.055312566157,
MWI_3_16_demo,Mangochi,Census 2018,CY2015Q2,male,Y035_039,22840.759087572053,
MWI_3_16_demo,Mangochi,Census 2018,CY2015Q2,male,Y040_044,18624.3969690025,
MWI_3_16_demo,Mangochi,Census 2018,CY2015Q2,male,Y045_049,14359.173722813945,
MWI_3_16_demo,Mangochi,Census 2018,CY2015Q2,male,Y050_054,9628.420460373422,
MWI_3_16_demo,Mangochi,Census 2018,CY2015Q2,male,Y055_059,7537.306533824384,
MWI_3_16_demo,Mangochi,Census 2018,CY2015Q2,male,Y060_064,6001.203197668022,
MWI_3_16_demo,Mangochi,Census 2018,CY2015Q2,male,Y065_069,6089.232263092309,
MWI_3_16_demo,Mangochi,Census 2018,CY2015Q2,male,Y070_074,3738.023578124213,
MWI_3_16_demo,Mangochi,Census 2018,CY2015Q2,male,Y075_079,3227.170052667081,
MWI_3_16_demo,Mangochi,Census 2018,CY2015Q2,male,Y080_999,3894.656888402697,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,female,Y000_004,96812.74872500217,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,female,Y005_009,90284.98467342457,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,female,Y010_014,78878.9024141443,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,female,Y015_019,60460.29810634444,0.15583215526062968
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,female,Y020_024,47382.852248292176,0.23184430742781867
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,female,Y025_029,37664.42823096785,0.20363766876675177
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,female,Y030_034,33674.157328753274,0.16838010350685131
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,female,Y035_039,27354.891079926987,0.1382473534639621
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,female,Y040_044,19820.701998490924,0.078160243457467
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,female,Y045_049,14886.92065093438,0.03688512967779911
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,female,Y050_054,10782.036136662056,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,female,Y055_059,9431.038155084863,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,female,Y060_064,7478.756362878806,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,female,Y065_069,8119.015913988469,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,female,Y070_074,5067.790161034986,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,female,Y075_079,4799.91208058941,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,female,Y080_999,6494.691325755753,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,male,Y000_004,94364.37440799596,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,male,Y005_009,85206.70809363987,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,male,Y010_014,75342.371128597,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,male,Y015_019,57374.68883227649,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,male,Y020_024,39733.37823674214,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,male,Y025_029,29703.34734890547,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,male,Y030_034,26458.053264435526,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,male,Y035_039,24111.641103519894,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,male,Y040_044,18836.768538890818,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,male,Y045_049,15108.824626300837,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,male,Y050_054,9837.579981113884,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,male,Y055_059,7813.655576951266,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,male,Y060_064,6014.293950838556,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,male,Y065_069,6446.414939901109,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,male,Y070_074,3831.285719594199,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,male,Y075_079,3306.3593832944307,
MWI_3_16_demo,Mangochi,Census 2018,CY2016Q2,male,Y080_999,3817.319666968107,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,female,Y000_004,99758.98059321904,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,female,Y005_009,93950.7180554332,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,female,Y010_014,81875.43587739044,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,female,Y015_019,63636.529076702835,0.15885816481874554
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,female,Y020_024,49637.84780300251,0.23711587063216397
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,female,Y025_029,38750.45111341267,0.20833168132792357
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,female,Y030_034,34441.153502985006,0.17370116338466618
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,female,Y035_039,29001.238288284963,0.1438623765149119
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,female,Y040_044,19918.983618401297,0.08144999325641261
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,female,Y045_049,15705.1266805366,0.03866983631301046
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,female,Y050_054,11177.58142675631,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,female,Y055_059,9848.69005485348,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,female,Y060_064,7648.1283877569795,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,female,Y065_069,8668.822279784741,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,female,Y070_074,5183.1035991110775,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,female,Y075_079,5033.214697082246,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,female,Y080_999,6530.790200776053,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,male,Y000_004,96560.69343206615,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,male,Y005_009,88917.38992323804,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,male,Y010_014,78080.77553752188,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,male,Y015_019,60327.17538877767,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,male,Y020_024,41401.959243045705,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,male,Y025_029,31307.300604171254,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,male,Y030_034,27024.83168784844,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,male,Y035_039,25328.951733215767,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,male,Y040_044,19164.67703498501,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,male,Y045_049,15770.058837673178,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,male,Y050_054,10099.38281543293,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,male,Y055_059,8098.80606958453,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,male,Y060_064,6064.405071823944,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,male,Y065_069,6809.097352071746,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,male,Y070_074,3938.524555660281,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,male,Y075_079,3416.820504676755,
MWI_3_16_demo,Mangochi,Census 2018,CY2017Q2,male,Y080_999,3734.327077947907,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,female,Y000_004,102905.9279317342,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,female,Y005_009,98114.4949994123,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,female,Y010_014,84499.50181531617,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,female,Y015_019,66755.42704978304,0.16261017150765134
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,female,Y020_024,52185.83358206682,0.24260639129338027
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,female,Y025_029,39962.4677418903,0.2144436471651191
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,female,Y030_034,35348.918157085005,0.17939476190181738
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,female,Y035_039,30405.887988903716,0.14875191301643834
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,female,Y040_044,20347.011414088505,0.08453399799775377
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,female,Y045_049,16225.168435569123,0.04031052342991495
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,female,Y050_054,11806.640652613716,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,female,Y055_059,10239.16402136637,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,female,Y060_064,7881.860799541077,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,female,Y065_069,9227.135990108109,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,female,Y070_074,5334.84836299698,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,female,Y075_079,5278.41237459251,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,female,Y080_999,6592.298682192526,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,male,Y000_004,98906.07206826578,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,male,Y005_009,93183.50500058771,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,male,Y010_014,80316.49818468383,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,male,Y015_019,63206.57295021695,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,male,Y020_024,43231.16641793318,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,male,Y025_029,32892.532258109706,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,male,Y030_034,27992.081842914995,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,male,Y035_039,26371.112011096284,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,male,Y040_044,19704.988585911506,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,male,Y045_049,16286.831564430877,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,male,Y050_054,10432.35934738628,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,male,Y055_059,8370.835978633633,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,male,Y060_064,6171.139200458924,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,male,Y065_069,7171.864009891891,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,male,Y070_074,4065.15163700302,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,male,Y075_079,3551.5876254074897,
MWI_3_16_demo,Mangochi,Census 2018,CY2018Q2,male,Y080_999,3645.7013178074735,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,female,Y000_004,106245.77753785452,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,female,Y005_009,101808.0299467592,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,female,Y010_014,87808.90881133062,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,female,Y015_019,69737.22450945817,0.1650093866091354
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,female,Y020_024,55021.031337345135,0.24828034632730175
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,female,Y025_029,41313.37330847394,0.21944769982037768
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,female,Y030_034,36399.53929049753,0.18258137960027365
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,female,Y035_039,31542.519929952483,0.15159551856755948
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,female,Y040_044,21175.200625334313,0.0876588095425822
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,female,Y045_049,16397.148484212605,0.04170994689948656
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,female,Y050_054,12711.719775618143,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,female,Y055_059,10573.934411741217,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,female,Y060_064,8187.077781659388,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,female,Y065_069,9778.86995175018,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,female,Y070_074,5537.511752047805,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,female,Y075_079,5527.6750741793,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,female,Y080_999,6685.880594677579,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,male,Y000_004,101389.87197303606,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,male,Y005_009,95976.03248376216,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,male,Y010_014,84282.17802343865,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,male,Y015_019,65962.21221985975,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,male,Y020_024,45204.41262776133,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,male,Y025_029,34418.804390231366,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,male,Y030_034,29438.172509159365,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,male,Y035_039,27168.94826676615,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,male,Y040_044,20523.549609109832,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,male,Y045_049,16625.983079791033,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,male,Y050_054,10844.45556213093,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,male,Y055_059,8627.92995128374,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,male,Y060_064,6341.078274820784,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,male,Y065_069,7522.014547948976,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,male,Y070_074,4202.013806836928,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,male,Y075_079,3724.952243661068,
MWI_3_16_demo,Mangochi,Census 2018,CY2019Q2,male,Y080_999,3555.881205670346,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,female,Y000_004,109767.57394311937,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,female,Y005_009,105853.07499740642,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,female,Y010_014,91104.16336688296,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,female,Y015_019,72520.87535430335,0.16499768451529456
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,female,Y020_024,58114.94038731253,0.25071635081170784
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,female,Y025_029,42809.58930323533,0.22208068072362505
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,female,Y030_034,37562.28927079767,0.18483857305249496
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,female,Y035_039,32485.22302298596,0.15507454208712518
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,female,Y040_044,22320.97563024679,0.08934625309738012
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,female,Y045_049,16307.233373751442,0.04311778139008815
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,female,Y050_054,13829.14737980266,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,female,Y055_059,10876.525844154085,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,female,Y060_064,8569.722610864372,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,female,Y065_069,10338.099902496657,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,female,Y070_074,5776.955906419118,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,female,Y075_079,5784.867860802511,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,female,Y080_999,6817.5363640231535,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,male,Y000_004,103994.22575242988,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,male,Y005_009,99072.77202653878,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,male,Y010_014,88224.99316416231,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,male,Y015_019,68552.69557252775,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,male,Y020_024,47267.00376547686,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,male,Y025_029,35922.950081027666,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,male,Y030_034,31315.286818654517,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,male,Y035_039,27795.233034392368,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,male,Y040_044,21561.00800233977,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,male,Y045_049,16841.031933117796,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,male,Y050_054,11313.38238006248,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,male,Y055_059,8880.561576530246,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,male,Y060_064,6564.930892118126,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,male,Y065_069,7859.913194895223,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,male,Y070_074,4363.192983074277,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,male,Y075_079,3920.2986392350103,
MWI_3_16_demo,Mangochi,Census 2018,CY2020Q2,male,Y080_999,3469.326654769313,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,female,Y000_004,113453.05390664436,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,female,Y005_009,110223.96720320475,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,female,Y010_014,94520.76660231769,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,female,Y015_019,75097.52958308958,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,female,Y020_024,61350.76313733776,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,female,Y025_029,44495.14699982451,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,female,Y030_034,38837.98080920193,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,female,Y035_039,33334.18468739894,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,female,Y040_044,23617.307363117267,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,female,Y045_049,16132.952408900035,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,female,Y050_054,15000.960948976464,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,female,Y055_059,11242.898064513813,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,female,Y060_064,8988.20695438789,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,female,Y065_069,10928.916108557343,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,female,Y070_074,6049.753859983561,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,female,Y075_079,6064.199745269251,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,female,Y080_999,6976.408292716757,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,male,Y000_004,106708.6919502624,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,male,Y005_009,102405.7871390624,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,male,Y010_014,92330.2919346029,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,male,Y015_019,70944.95975720916,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,male,Y020_024,49334.28172756075,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,male,Y025_029,37465.04150780358,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,male,Y030_034,33510.07813280717,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,male,Y035_039,28425.96688538077,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,male,Y040_044,22710.73372303959,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,male,Y045_049,17014.107885018344,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,male,Y050_054,11785.750057369396,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,male,Y055_059,9148.425215868056,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,male,Y060_064,6821.846475485498,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,male,Y065_069,8219.916958991646,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,male,Y070_074,4534.889773396445,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,male,Y075_079,4142.8907213621,
MWI_3_16_demo,Mangochi,Census 2018,CY2021Q2,male,Y080_999,3387.4133932583413,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,female,Y000_004,117286.76962365516,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,female,Y005_009,114899.59834034504,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,female,Y010_014,98268.16761695044,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,female,Y015_019,77378.4832617474,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,female,Y020_024,64613.4932391236,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,female,Y025_029,46404.06180975526,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,female,Y030_034,40251.64526713975,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,female,Y035_039,34212.779410775795,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,female,Y040_044,24839.13706836576,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,female,Y045_049,16087.103570718213,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,female,Y050_054,16021.3108766845,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,female,Y055_059,11787.138891761691,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,female,Y060_064,9408.60044173793,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,female,Y065_069,11610.636023662311,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,female,Y070_074,6322.14482491216,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,female,Y075_079,6392.564403691334,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,female,Y080_999,7157.124767247931,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,male,Y000_004,109505.3383395712,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,male,Y005_009,105963.94052851992,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,male,Y010_014,96842.78803825978,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,male,Y015_019,72991.5432498241,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,male,Y020_024,51347.414240864025,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,male,Y025_029,39108.02633451124,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,male,Y030_034,35869.90644390517,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,male,Y035_039,29297.018604557965,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,male,Y040_044,23801.75958704943,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,male,Y045_049,17292.44713555585,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,male,Y050_054,12177.819122419627,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,male,Y055_059,9465.895767860957,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,male,Y060_064,7084.68353618916,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,male,Y065_069,8646.794027350195,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,male,Y070_074,4702.442011500855,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,male,Y075_079,4393.12943918176,
MWI_3_16_demo,Mangochi,Census 2018,CY2022Q2,male,Y080_999,3312.1416639522904,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,female,Y000_004,121226.51968764103,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,female,Y005_009,119897.86038927243,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,female,Y010_014,102520.74580491908,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,female,Y015_019,79273.75180618644,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,female,Y020_024,67820.5447207495,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,female,Y025_029,48557.34570778121,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,female,Y030_034,41802.41776336493,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,female,Y035_039,35227.230331575265,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,female,Y040_044,25836.89952686298,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,female,Y045_049,16301.51121710518,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,female,Y050_054,16760.03485603177,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,female,Y055_059,12584.119911754704,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,female,Y060_064,9801.992797345978,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,female,Y065_069,12433.848589313578,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,female,Y070_074,6582.226057888069,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,female,Y075_079,6781.3436047829,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,female,Y080_999,7358.512050059849,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,male,Y000_004,112351.2146331647,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,male,Y005_009,109736.820979,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,male,Y010_014,102006.44469406856,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,male,Y015_019,74544.23554244949,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,male,Y020_024,53246.70885120186,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,male,Y025_029,40903.04902267881,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,male,Y030_034,38267.79677433675,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,male,Y035_039,30606.54384713408,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,male,Y040_044,24722.020045244557,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,male,Y045_049,17748.49123399553,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,male,Y050_054,12450.869765482292,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,male,Y055_059,9854.633535448926,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,male,Y060_064,7338.355637330658,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,male,Y065_069,9178.700810011716,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,male,Y070_074,4860.305290549489,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,male,Y075_079,4674.9253429296605,
MWI_3_16_demo,Mangochi,Census 2018,CY2023Q2,male,Y080_999,3240.4158656952595,
MWI_3_16_demo,Mangochi,Census 2018,CY2024Q2,female,Y000_004,125263.82458997676,
MWI_3_16_demo,Mangochi,Census 2018,CY2024Q2,female,Y005_009,125216.95791332595,
