area_id,source,calendar_quarter,sex,age_group,population,area_name,asfr
MWI_4_12_demo,Census 2018,CY2017Q2,male,Y025_029,15167.934996765996,Salima,
MWI_4_12_demo,Census 2018,CY2017Q2,male,Y030_034,13448.529667285477,Salima,
MWI_4_12_demo,Census 2018,CY2017Q2,male,Y035_039,11638.414095217944,Salima,
MWI_4_12_demo,Census 2018,CY2017Q2,male,Y040_044,9041.302819850907,Salima,
MWI_4_12_demo,Census 2018,CY2017Q2,male,Y045_049,7093.636708268515,Salima,
MWI_4_12_demo,Census 2018,CY2017Q2,male,Y050_054,4504.450760475262,Salima,
MWI_4_12_demo,Census 2018,CY2017Q2,male,Y055_059,3539.069702814474,Salima,
MWI_4_12_demo,Census 2018,CY2017Q2,male,Y060_064,2551.4880798958047,Salima,
MWI_4_12_demo,Census 2018,CY2017Q2,male,Y065_069,2665.8089417957603,Salima,
MWI_4_12_demo,Census 2018,CY2017Q2,male,Y070_074,1576.6496354574185,Salima,
MWI_4_12_demo,Census 2018,CY2017Q2,male,Y075_079,1373.5495800204196,Salima,
MWI_4_12_demo,Census 2018,CY2017Q2,male,Y080_999,1462.2085421550694,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,female,Y000_004,39309.19949946085,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,female,Y005_009,38511.07021285424,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,female,Y010_014,35604.243308365745,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,female,Y015_019,27853.519399134282,Salima,0.15032851465162886
MWI_4_12_demo,Census 2018,CY2018Q2,female,Y020_024,22448.396184638306,Salima,0.2542208031200478
MWI_4_12_demo,Census 2018,CY2018Q2,female,Y025_029,16660.94978229512,Salima,0.2298038077392525
MWI_4_12_demo,Census 2018,CY2018Q2,female,Y030_034,15223.882268800135,Salima,0.19883080342745815
MWI_4_12_demo,Census 2018,CY2018Q2,female,Y035_039,12653.288318095441,Salima,0.14481651359428394
MWI_4_12_demo,Census 2018,CY2018Q2,female,Y040_044,9123.439472034954,Salima,0.08757219716435996
MWI_4_12_demo,Census 2018,CY2018Q2,female,Y045_049,6970.901628430642,Salima,0.03878503237974118
MWI_4_12_demo,Census 2018,CY2018Q2,female,Y050_054,4788.339257055581,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,female,Y055_059,4021.7863778286905,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,female,Y060_064,3074.9339631765497,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,female,Y065_069,3438.5141461744915,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,female,Y070_074,2101.131747636195,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,female,Y075_079,2101.318022122797,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,female,Y080_999,2530.086411891047,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,male,Y000_004,37999.80050053915,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,male,Y005_009,36872.92978714577,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,male,Y010_014,33806.756691634255,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,male,Y015_019,26706.48060086571,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,male,Y020_024,20165.603815361694,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,male,Y025_029,15526.050217704882,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,male,Y030_034,13778.117731199867,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,male,Y035_039,12111.711681904559,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,male,Y040_044,9270.560527965046,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,male,Y045_049,7360.098371569358,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,male,Y050_054,4638.660742944421,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,male,Y055_059,3674.213622171309,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,male,Y060_064,2664.06603682345,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,male,Y065_069,2824.485853825508,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,male,Y070_074,1629.8682523638051,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,male,Y075_079,1439.681977877203,Salima,
MWI_4_12_demo,Census 2018,CY2018Q2,male,Y080_999,1461.9135881089526,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,female,Y000_004,39945.863430577876,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,female,Y005_009,39528.23369896874,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,female,Y010_014,37640.06995951845,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,female,Y015_019,29056.600480204157,Salima,0.15199464596268553
MWI_4_12_demo,Census 2018,CY2019Q2,female,Y020_024,23671.066893022013,Salima,0.25655266096275486
MWI_4_12_demo,Census 2018,CY2019Q2,female,Y025_029,17134.612772748107,Salima,0.23391913784581683
MWI_4_12_demo,Census 2018,CY2019Q2,female,Y030_034,15697.715129572427,Salima,0.2030531115894196
MWI_4_12_demo,Census 2018,CY2019Q2,female,Y035_039,13197.586733007822,Salima,0.14822990636995118
MWI_4_12_demo,Census 2018,CY2019Q2,female,Y040_044,9430.036540599469,Salima,0.09031385325024908
MWI_4_12_demo,Census 2018,CY2019Q2,female,Y045_049,7182.617641554328,Salima,0.03983118872613776
MWI_4_12_demo,Census 2018,CY2019Q2,female,Y050_054,5110.178965651622,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,female,Y055_059,4168.716067122147,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,female,Y060_064,3161.436277375676,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,female,Y065_069,3634.3583856290297,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,female,Y070_074,2182.955083695211,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,female,Y075_079,2208.9842203474414,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,female,Y080_999,2643.7596143230153,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,male,Y000_004,38308.219540645354,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,male,Y005_009,37292.22524917452,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,male,Y010_014,35994.72453651909,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,male,Y015_019,27944.949766174814,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,male,Y020_024,21169.06956753979,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,male,Y025_029,15939.023275267009,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,male,Y030_034,14066.356573319263,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,male,Y035_039,12574.476784491313,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,male,Y040_044,9559.351278641008,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,male,Y045_049,7553.84750005494,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,male,Y050_054,4810.2176171735955,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,male,Y055_059,3781.0774087894447,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,male,Y060_064,2812.3139834173817,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,male,Y065_069,3004.2118897864048,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,male,Y070_074,1690.3622386639663,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,male,Y075_079,1514.402585146409,Salima,
MWI_4_12_demo,Census 2018,CY2019Q2,male,Y080_999,1460.6206746712019,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,female,Y000_004,40618.57200627697,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,female,Y005_009,40626.483794787644,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,female,Y010_014,39754.6015213407,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,female,Y015_019,30165.021107848046,Salima,0.15244809575640278
MWI_4_12_demo,Census 2018,CY2020Q2,female,Y020_024,25016.23781987175,Salima,0.2597356055533611
MWI_4_12_demo,Census 2018,CY2020Q2,female,Y025_029,17669.61954342243,Salima,0.2380580581880625
MWI_4_12_demo,Census 2018,CY2020Q2,female,Y030_034,16160.047445022705,Salima,0.20633363448406533
MWI_4_12_demo,Census 2018,CY2020Q2,female,Y035_039,13760.70047926388,Salima,0.15010983499235703
MWI_4_12_demo,Census 2018,CY2020Q2,female,Y040_044,9782.274547828116,Salima,0.09207600507951194
MWI_4_12_demo,Census 2018,CY2020Q2,female,Y045_049,7331.030631641115,Salima,0.04081840130757906
MWI_4_12_demo,Census 2018,CY2020Q2,female,Y050_054,5487.658895021708,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,female,Y055_059,4331.352698901293,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,female,Y060_064,3254.3096936381967,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,female,Y065_069,3837.270829730028,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,female,Y070_074,2278.35931407694,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,female,Y075_079,2327.428867777414,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,female,Y080_999,2773.339987533725,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,male,Y000_004,38648.77995488478,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,male,Y005_009,37824.49304742588,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,male,Y010_014,38124.03966759118,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,male,Y015_019,29124.359808199803,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,male,Y020_024,22248.076874010174,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,male,Y025_029,16425.060112142226,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,male,Y030_034,14317.83996985828,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,male,Y035_039,13020.59439485547,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,male,Y040_044,9905.63952024163,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,male,Y045_049,7678.895790021752,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,male,Y050_054,5015.140110288864,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,male,Y055_059,3875.5893724881907,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,male,Y060_064,2981.6969412947396,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,male,Y065_069,3189.024343717439,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,male,Y070_074,1763.5636475099502,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,male,Y075_079,1598.8771603253278,Salima,
MWI_4_12_demo,Census 2018,CY2020Q2,male,Y080_999,1463.4198108588596,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,female,Y000_004,41316.78392405237,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,female,Y005_009,41801.689732972816,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,female,Y010_014,42006.04538371706,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,female,Y015_019,31169.81774343646,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,female,Y020_024,26424.935032261514,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,female,Y025_029,18291.51319378604,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,female,Y030_034,16638.460154839755,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,female,Y035_039,14326.50409361747,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,female,Y040_044,10170.14899306557,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,female,Y045_049,7442.809823905168,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,female,Y050_054,5889.215004456442,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,female,Y055_059,4521.676925239229,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,female,Y060_064,3353.838200004617,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,female,Y065_069,4056.823193921372,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,female,Y070_074,2377.0654332694203,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,female,Y075_079,2473.45236780521,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,female,Y080_999,2915.77872104541,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,male,Y000_004,39016.766408547606,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,male,Y005_009,38423.17637851219,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,male,Y010_014,40315.76199791058,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,male,Y015_019,30177.885858804417,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,male,Y020_024,23394.220246434536,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,male,Y025_029,16992.141408943695,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,male,Y030_034,14566.591110792517,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,male,Y035_039,13436.827180506078,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,male,Y040_044,10282.911127720818,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,male,Y045_049,7779.9420412923155,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,male,Y050_054,5216.522120346203,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,male,Y055_059,3970.3336932912807,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,male,Y060_064,3159.292541848557,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,male,Y065_069,3405.677500296577,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,male,Y070_074,1846.5054506399774,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,male,Y075_079,1700.055684039946,Salima,
MWI_4_12_demo,Census 2018,CY2021Q2,male,Y080_999,1464.7563256896162,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,female,Y000_004,42035.677441637155,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,female,Y005_009,43050.178936437245,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,female,Y010_014,44447.969332139604,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,female,Y015_019,32048.878629306757,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,female,Y020_024,27863.87911153628,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,female,Y025_029,19007.32703732741,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,female,Y030_034,17161.977835883637,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,female,Y035_039,14887.261569192751,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,female,Y040_044,10571.32201655205,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,female,Y045_049,7563.596916499749,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,female,Y050_054,6259.339286410196,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,female,Y055_059,4769.804602152428,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,female,Y060_064,3462.7958067775257,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,female,Y065_069,4293.753649764381,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,female,Y070_074,2479.658578502802,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,female,Y075_079,2637.763825299999,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,female,Y080_999,3077.5932687119475,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,male,Y000_004,39401.62269687338,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,male,Y005_009,39083.195080004654,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,male,Y010_014,42660.683374733875,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,male,Y015_019,31041.644331323216,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,male,Y020_024,24594.642903220185,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,male,Y025_029,17654.03893548977,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,male,Y030_034,14817.766368529132,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,male,Y035_039,13838.12799125135,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,male,Y040_044,10658.659178175423,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,male,Y045_049,7891.197910655328,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,male,Y050_054,5387.979668383196,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,male,Y055_059,4081.9896652642547,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,male,Y060_064,3329.653958545643,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,male,Y065_069,3672.3640146308453,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,male,Y070_074,1939.2233220912779,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,male,Y075_079,1805.8576108812128,Salima,
MWI_4_12_demo,Census 2018,CY2022Q2,male,Y080_999,1467.342453982759,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,female,Y000_004,42755.77367919199,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,female,Y005_009,44377.08775084567,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,female,Y010_014,47302.99898812718,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,female,Y015_019,32636.785858966286,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,female,Y020_024,29298.632802041582,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,female,Y025_029,19821.598655169288,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,female,Y030_034,17763.821535723604,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,female,Y035_039,15436.187077956038,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,female,Y040_044,10959.593493262773,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,female,Y045_049,7728.59331764834,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,female,Y050_054,6562.720508999617,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,female,Y055_059,5091.309652616695,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,female,Y060_064,3585.037772144692,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,female,Y065_069,4551.173371166887,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,female,Y070_074,2583.5752555539966,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,female,Y075_079,2821.638048801679,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,female,Y080_999,3260.3554749748355,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,male,Y000_004,39782.47150855943,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,male,Y005_009,39805.3886073862,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,male,Y010_014,45303.61446868795,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,male,Y015_019,31579.58032534348,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,male,Y020_024,25859.05440161023,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,male,Y025_029,18409.832413825756,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,male,Y030_034,15112.560287743638,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,male,Y035_039,14193.432065402094,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,male,Y040_044,11028.640241243405,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,male,Y045_049,8046.58601514773,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,male,Y050_054,5504.6764196162385,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,male,Y055_059,4215.744442256622,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,male,Y060_064,3490.655170241938,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,male,Y065_069,3993.6726857190106,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,male,Y070_074,2033.5759926070848,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,male,Y075_079,1931.5809138745924,Salima,
MWI_4_12_demo,Census 2018,CY2023Q2,male,Y080_999,1472.1084423113984,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,female,Y000_004,43487.154571153565,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,female,Y005_009,45782.14366945056,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,female,Y010_014,49207.721854278156,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,female,Y015_019,34151.34904384205,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,female,Y020_024,30675.25352168573,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,female,Y025_029,20740.21285781213,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,female,Y030_034,18436.511532767105,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,female,Y035_039,15970.617032034252,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,female,Y040_044,11348.38124844387,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,female,Y045_049,7943.755724591964,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,female,Y050_054,6787.626593173243,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,female,Y055_059,5494.760916167417,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,female,Y060_064,3709.883203149503,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,female,Y065_069,4848.187991772301,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,female,Y070_074,2679.5606905029645,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,female,Y075_079,3028.865139588435,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,female,Y080_999,3475.7847242988246,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,male,Y000_004,40174.36464254195,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,male,Y005_009,40584.878219209844,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,male,Y010_014,46508.80986081551,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,male,Y015_019,33452.98573883995,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,male,Y020_024,27128.853566656504,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,male,Y025_029,19265.883718584028,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,male,Y030_034,15465.423974427898,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,male,Y035_039,14498.606117349163,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,male,Y040_044,11381.164310379263,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,male,Y045_049,8252.733360613733,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,male,Y050_054,5566.320288736239,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,male,Y055_059,4381.401774814036,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,male,Y060_064,3626.074420858221,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,male,Y065_069,4381.510948150533,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,male,Y070_074,2139.517391009544,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,male,Y075_079,2074.5243019385803,Salima,
MWI_4_12_demo,Census 2018,CY2024Q2,male,Y080_999,1476.7436426738002,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,female,Y000_004,44254.02869672664,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,female,Y005_009,47258.439022898136,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,female,Y010_014,51255.35838637997,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,female,Y015_019,35703.40568803804,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,female,Y020_024,31951.38752053166,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,female,Y025_029,21751.567881011455,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,female,Y030_034,19182.954684061846,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,female,Y035_039,16498.0095522604,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,female,Y040_044,11742.141049483387,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,female,Y045_049,8194.49870819705,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,female,Y050_054,6953.4802530536135,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,female,Y055_059,5970.892143204942,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,female,Y060_064,3844.4755257101892,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,female,Y065_069,5170.483574262335,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,female,Y070_074,2780.6512100788677,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,female,Y075_079,3265.535092445288,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,female,Y080_999,3710.0456418502367,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,male,Y000_004,40597.86236469518,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,male,Y005_009,41414.77615973698,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,male,Y010_014,47876.122217261116,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,male,Y015_019,35248.55711224122,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,male,Y020_024,28343.105644826657,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,male,Y025_029,20203.90945789192,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,male,Y030_034,15887.714918712458,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,male,Y035_039,14765.676953118504,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,male,Y040_044,11712.15923301851,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,male,Y045_049,8502.986088164875,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,male,Y050_054,5581.164962783515,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,male,Y055_059,4568.831053214069,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,male,Y060_064,3751.241035150133,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,male,Y065_069,4823.60400357432,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,male,Y070_074,2249.887885146398,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,male,Y075_079,2236.230579959152,Salima,
MWI_4_12_demo,Census 2018,CY2025Q2,male,Y080_999,1484.8440091083091,Salima,
MWI_4_12_demo,Census 2018,CY2026Q2,female,Y000_004,45034.95156834009,Salima,
MWI_4_12_demo,Census 2018,CY2026Q2,female,Y005_009,48794.507781706656,Salima,
MWI_4_12_demo,Census 2018,CY2026Q2,female,Y010_014,53448.300931594225,Salima,
MWI_4_12_demo,Census 2018,CY2026Q2,female,Y015_019,37338.88614772293,Salima,
MWI_4_12_demo,Census 2018,CY2026Q2,female,Y020_024,33127.71843102121,Salima,
MWI_4_12_demo,Census 2018,CY2026Q2,female,Y025_029,22794.116613898073,Salima,
MWI_4_12_demo,Census 2018,CY2026Q2,female,Y030_034,20036.3417821796,Salima,
MWI_4_12_demo,Census 2018,CY2026Q2,female,Y035_039,17042.628607598344,Salima,
MWI_4_12_demo,Census 2018,CY2026Q2,female,Y040_044,12132.502761305395,Salima,
MWI_4_12_demo,Census 2018,CY2026Q2,female,Y045_049,8470.584505801935,Salima,
MWI_4_12_demo,Census 2018,CY2026Q2,female,Y050_054,7084.327627625352,Salima,
MWI_4_12_demo,Census 2018,CY2026Q2,female,Y055_059,6478.558376339724,Salima,
MWI_4_12_demo,Census 2018,CY2026Q2,female,Y060_064,4005.8760861714736,Salima,
MWI_4_12_demo,Census 2018,CY2026Q2,female,Y065_069,5517.711054323712,Salima,
